Year,Make,Model,Engine,code,Master Make,Cyclinders,Size,Fuel Type
2015,BMW,BMW,640i xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34788701
2015,BMW,BMW,640i xDrive Gran Coupe,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34788901
2015,BMW,BMW,650i,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34789301
2015,BMW,BMW,650i Gran Coupe,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34789501
2015,BMW,BMW,650i xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34789401
2015,BMW,BMW,650i xDrive Gran Coupe,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34789601
2015,BMW,BMW,740i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34789801
2015,BMW,BMW,740Ld xDrive,6 Cylinders 3.0L Turbo Dsl DOHC,"","","",3.0,6,Diesel,Diesel,34790001
2015,BMW,BMW,740Li,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34789901
2015,BMW,BMW,740Li xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34951001
2015,BMW,BMW,750i,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34790101
2015,BMW,BMW,750i xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34790201
2015,BMW,BMW,750Li,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34870101
2015,BMW,BMW,750Li xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34790301
2015,BMW,BMW,760Li,12 Cylinders 6.0L Twin Turbo DOHC,"","","",6.0,12,,,34870201
2015,BMW,BMW,ActiveHybrid 3,6 Cylinders 3.0L Turbo HEV DOHC,"","","",3.0,6,Hybrid,Hybrid,34790501
2015,BMW,BMW,ActiveHybrid 5,6 Cylinders 3.0L Turbo HEV DOHC,"","","",3.0,6,Hybrid,Hybrid,34790601
2015,BMW,BMW,ActiveHybrid 7,6 Cylinders 3.0L Turbo HEV DOHC,"","","",3.0,6,Hybrid,Hybrid,34790701
2015,BMW,BMW,Alpina B6 xDrive Gran Coupe,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34951101
2015,BMW,BMW,Alpina B7,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34790801
2015,BMW,BMW,Alpina B7 xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34790901
2015,BMW,BMW,Alpina B7L,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34791001
2015,BMW,BMW,Alpina B7L xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34791101
2015,BMW,BMW,i3 (Electric),15 Cylinders 0.0L 125 kW 170 HP,"","","",0.0,15,,,34895701
2015,BMW,BMW,i3 REx Range Extender,2 Cylinders 0.6L DI HEV SOHC,"","","",0.6,2,Hybrid,Hybrid,34895801
2015,BMW,BMW,i8 Hybrid,3 Cylinders 1.5L Turbo HEV DOHC,"","","",1.5,3,Hybrid,Hybrid,34970301
2015,BMW,BMW,M235i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34854401
2015,BMW,BMW,M235i xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34854501
2015,BMW,BMW,M3,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34791501
2015,BMW,BMW,M4,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34791601
2015,BMW,BMW,M5,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34854301
2015,BMW,BMW,M6,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34791701
2015,BMW,BMW,M6 Gran Coupe,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34791801
2015,BMW,BMW,X1 sDrive28i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34807201
2015,BMW,BMW,X1 xDrive28i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34807301
2015,BMW,BMW,X1 xDrive35i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34807401
2015,BMW,BMW,X3 sDrive28i 2WD,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34792801
2015,BMW,BMW,X3 xDrive28d AWD,4 Cylinders 2.0L Turbo Dsl DOHC,"","","",2.0,4,Diesel,Diesel,34792901
2015,BMW,BMW,X3 xDrive28i AWD,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34793001
2015,BMW,BMW,X3 xDrive35i AWD,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34793101
2015,BMW,BMW,X4 xDrive28i AWD,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34853101
2015,BMW,BMW,X4 xDrive35i AWD,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34853201
2015,BMW,BMW,X5 M AWD,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,35607301
